CODIGO;DATA;CLIENTE
TEL-SAM-A10-REPL;14-Dec-19;Cliente14353299374
TEL-SAM-A3-REPL;14-Dec-19;Cliente1443439999
TEL-IPH-6G-REPL;14-Dec-19;Cliente145154100606
TEL-IPH-6G-REPL;14-Dec-19;Cliente145965101222
TEL-IPH-7-PLUS-REPL;14-Dec-19;Cliente146776101838
BAT-IPH-7G;14-Dec-19;Cliente147587102454
TOU-SAM-G530;14-Dec-19;Cliente14839810307
TEL-IPH-7-PLUS-REPL;14-Dec-19;Cliente149209103686
TEL-IPH-6S-REPL;14-Dec-19;Cliente15002104302
BAT-IPH-6S;14-Dec-19;Cliente150831104918
TEL-SAM-J120-REPL;14-Dec-19;Cliente151642105534
TEL-SAM-J7-PRIME-REPL;14-Dec-19;Cliente15245310615
CON-MOT-G5;14-Dec-19;Cliente153264106766
TEL-MOT-G5-S-PLUS-ORIG;14-Dec-19;Cliente154075107382
CON-MOT-G5;14-Dec-19;Cliente154886107998
LCD-SAM-G530;14-Dec-19;Cliente155697108614
TEL-LG-K4-2017-ORIG;14-Dec-19;Cliente15650810923
TEL-ASU-ZC600KL-ORIG;14-Dec-19;Cliente157319109846
TEL-XIA-NOTE-6-PRO-ORIG;14-Dec-19;Cliente15813110462
TEL-XIA-NOTE-5/5-PRO-ORIG;14-Dec-19;Cliente158941111078
TEL-IPH-6G-REPL;14-Dec-19;Cliente159752111694
TEL-MOT-G5-S-PLUS-ORIG;14-Dec-19;Cliente16056311231
TEL-ASU-ZD552KL-ORIG;14-Dec-19;Cliente161374112926
TEL-LG-K8-ORIG;14-Dec-19;Cliente162185113542
TEL-SAM-J5-PRO-ORIG;14-Dec-19;Cliente162996114158
TEL-SAM-J5-REPL;14-Dec-19;Cliente163807114774
TEL-MOT-G5-ORIG;14-Dec-19;Cliente16461811539
TEL-SAM-A750-ORIG;14-Dec-19;Cliente165429116006
VIDROCAMERA;14-Dec-19;Cliente16624116622
TEL-SAM-A510-ORIG;16-Dec-19;Cliente167051117238
TEL-SAM-A10-REPL;16-Dec-19;Cliente167862117854
TEL-XIA-NOTE-5/5-PRO-ORIG;16-Dec-19;Cliente16867311847
TEL-SAM-J5-PRO-ORIG;16-Dec-19;Cliente169484119086
TEL-SAM-J7-PRIME-REPL;16-Dec-19;Cliente170295119702
TEL-XIA-NOTE-6-PRO-ORIG;16-Dec-19;Cliente171106120318
TEL-SAM-A750-ORIG;16-Dec-19;Cliente171917120934
TEL-ASU-ZD552KL-ORIG;16-Dec-19;Cliente17272812155
TEL-ASU-ZC554KL-ORIG;16-Dec-19;Cliente173539122166
TEL-SAM-J6-ORIG;16-Dec-19;Cliente17435122782
TEL-MOT-G6-PLAY-ORIG;16-Dec-19;Cliente175161123398
BAT-ASU-ZB501KL;16-Dec-19;Cliente175972124014
BAT-IPH-5S;16-Dec-19;Cliente17678312463
TEL-MOT-G5-S-PLUS-ORIG;16-Dec-19;Cliente177594125246
TEL-MOT-G5-S-PLUS-ORIG;16-Dec-19;Cliente178405125862
TEL-XIA-NOTE-5/5-PRO-ORIG;16-Dec-19;Cliente179216126478
TEL-SAM-J4-REPL;16-Dec-19;Cliente180027127094
TEL-IPH-6G-REPL;16-Dec-19;Cliente18083812771
TEL-IPH-5S-REPL;16-Dec-19;Cliente181649128326
TEL-SAM-J7-PRIME-REPL;16-Dec-19;Cliente18246128942
TEL-SAM-J7-PRIME2-REPL;16-Dec-19;Cliente183271129558
TEL-SAM-J5-REPL;16-Dec-19;Cliente184082130174
TEL-SAM-J5-REPL;16-Dec-19;Cliente18489313079
CAR-SAM-J5;16-Dec-19;Cliente185704131406
BAT-IPH-6-PLUS;16-Dec-19;Cliente186515132022
TEL-MOT-G7-PLUS-ORIG;16-Dec-19;Cliente187326132638
TEL-ASU-ZB601KL-ORIG;16-Dec-19;Cliente188137133254
TEL-SAM-J5-REPL;16-Dec-19;Cliente18894813387
TEL-SAM-J6-REPL;16-Dec-19;Cliente189759134486
TEL-SAM-J8-REPL;16-Dec-19;Cliente19057135102
TEL-SAM-J7-PRO-ORIG;16-Dec-19;Cliente191381135718
TEL-LG-K10-TV-ORIG;16-Dec-19;Cliente192192136334
TEL-SAM-J5-PRIME-REPL;16-Dec-19;Cliente19300313695
TEL-IPH-6S-REPL;16-Dec-19;Cliente193814137566
TEL-LG-K220-ORIG;16-Dec-19;Cliente194625138182
TEL-IPH-7-PLUS-REPL;16-Dec-19;Cliente195436138798
TEL-IPH-5S-REPL;16-Dec-19;Cliente196247139414
TEL-SAM-J7-REPL;16-Dec-19;Cliente19705814003
TEL-SAM-J5-REPL;16-Dec-19;Cliente197869140646
TEL-SAM-J5-PRIME-REPL;16-Dec-19;Cliente19868141262
TEL-SAM-J7-PRIME-REPL;16-Dec-19;Cliente199491141878
TEL-SAM-J5-REPL;16-Dec-19;Cliente200302142494
TEL-MOT-G2-ORIG;16-Dec-19;Cliente20111314311
TEL-SAM-A720-ORIG;16-Dec-19;Cliente201924143726
TEL-IPH-7-PLUS-REPL;16-Dec-19;Cliente202735144342
TAM-SAM-J7;16-Dec-19;Cliente203546144958
TEL-IPH-XS-REPL;16-Dec-19;Cliente185954
TEL-LEN-K6-ORIG;16-Dec-19;Cliente526235
TEL-SAM-J5-REPL;16-Dec-19;Cliente358874
TEL-SAM-J5-REPL;16-Dec-19;Cliente195925
BAT-SAM-J2;16-Dec-19;Cliente756301
TEL-IPH-4G-REPL;16-Dec-19;Cliente6473473
TEL-LG-K10-2017-ORIG;16-Dec-19;Cliente72844114
TEL-LG-K10-2017-ORIG;16-Dec-19;Cliente80953498
TEL-MOT-G7-PLAY-ORIG;16-Dec-19;Cliente89062882
TOU-SAM-G532;16-Dec-19;Cliente97172266
TEL-MOT-G5-S-ORIG;16-Dec-19;Cliente10528165
TEL-ASU-ZE553KL-ORIG;16-Dec-19;Cliente185954
BAT-SAM-J5-PRIME;16-Dec-19;Cliente526235
TEL-IPH-6G-REPL;16-Dec-19;Cliente358874
TEL-SAM-J5-PRIME-REPL;16-Dec-19;Cliente195925
TEL-IPH-5SE-REPL;16-Dec-19;Cliente756301
TEL-SAM-J5-PRO-REPL;16-Dec-19;Cliente6473473
TEL-IPH-6G-REPL;16-Dec-19;Cliente72844114
TEL-MOT-G6-PLAY-ORIG;16-Dec-19;Cliente80953498
TEL-SAM-J701-REPL;16-Dec-19;Cliente89062882
TEL-ASU-ZB634KL-ORIG;16-Dec-19;Cliente97172266
TEL-SAM-J7-PRIME-REPL;16-Dec-19;Cliente10528165
TEL-SAM-J6-REPL;16-Dec-19;Cliente113391034
TEL-SAM-J4-REPL;16-Dec-19;Cliente121577
TEL-SAM-J5-PRIME-REPL;16-Dec-19;Cliente12961693
TEL-IPH-7-PLUS-REPL;16-Dec-19;Cliente137721309
TEL-IPH-5C-REPL;16-Dec-19;Cliente14583143
TEL-SAM-J4-REPL;16-Dec-19;Cliente153942046
TEL-MOT-G2-ORIG;16-Dec-19;Cliente162052662
TEL-SAM-J6-REPL;16-Dec-19;Cliente170163278
TEL-MOT-E4-ORIG;16-Dec-19;Cliente178273894
TEL-IPH-6G-REPL;16-Dec-19;Cliente18638451
BAT-IPH-6G;16-Dec-19;Cliente194495126
TEL-IPH-6S-PLUS-REPL;16-Dec-19;Cliente20265742
TEL-IPH-6S-PLUS-REPL;16-Dec-19;Cliente210716358
TEL-MOT-G6-PLAY-ORIG;16-Dec-19;Cliente218826974
TEL-SAM-J5-PRIME-REPL;16-Dec-19;Cliente22693759
TEL-SAM-J8-ORIG;16-Dec-19;Cliente235048206
TEL-SAM-J7-PRIME-REPL;16-Dec-19;Cliente243158822
TEL-SAM-J4-PLUS-REPL;16-Dec-19;Cliente251269438
LEN-MOT-G5-PLUS;16-Dec-19;Cliente2593710054
TEL-ASU-ZE553KL-ORIG;16-Dec-19;Cliente267481067
TEL-SAM-J4-PLUS-REPL;16-Dec-19;Cliente2755911286
TEL-SAM-J710-REPL;16-Dec-19;Cliente283711902
TEL-MOT-G6-PLUS-ORIG;16-Dec-19;Cliente2918112518
TEL-MOT-G5-S-ORIG;16-Dec-19;Cliente2999213134
TEL-MOT-G5-PLUS-ORIG;16-Dec-19;Cliente308031375
TEL-MOT-E4-PLUS-ORIG;16-Dec-19;Cliente3161414366
TEL-IPH-6-PLUS-REPL;16-Dec-19;Cliente3242514982
TEL-IPH-7G-REPL;16-Dec-19;Cliente3323615598
TEL-SAM-J5-PRO-ORIG;16-Dec-19;Cliente3404716214
TEL-SAM-J5-REPL;16-Dec-19;Cliente348581683
TEL-MOT-G6-PLAY-ORIG;16-Dec-19;Cliente3566917446
BAT-IPH-5S;16-Dec-19;Cliente364818062
TEL-SAM-A720-ORIG;16-Dec-19;Cliente3729118678
TEL-SAM-J5-PRO-REPL;16-Dec-19;Cliente3810219294
TEL-MOT-X-PLAY-ORIG;16-Dec-19;Cliente389131991
TEL-SAM-J7-REPL;16-Dec-19;Cliente3972420526
TEL-IPH-6-PLUS-REPL;16-Dec-19;Cliente4053521142
BAT-IPH-5SE;16-Dec-19;Cliente4134621758
TEL-SAM-J5-REPL;16-Dec-19;Cliente4215722374
TEL-SAM-J5-PRIME-REPL;16-Dec-19;Cliente429682299
TEL-SAM-J5-REPL;16-Dec-19;Cliente4377923606
TEL-SAM-J8-REPL;16-Dec-19;Cliente445924222
TEL-SAM-J7-PRIME-REPL;16-Dec-19;Cliente4540124838
TEL-IPH-8-PLUS-REPL;16-Dec-19;Cliente4621225454
BAT-MOT-X2;16-Dec-19;Cliente470232607
TEL-IPH-X-REPL;16-Dec-19;Cliente4783426686
TEL-MOT-G6-ORIG;16-Dec-19;Cliente4864527302
TEL-SAM-J5-PRIME-REPL;16-Dec-19;Cliente4945627918
TEL-SAM-J7-PRO-REPL;16-Dec-19;Cliente5026728534
TEL-SAM-J4-PLUS-REPL;16-Dec-19;Cliente510782915
TEL-SAM-J4-PLUS-REPL;16-Dec-19;Cliente5188929766
TEL-SAM-J7-PRO-REPL;16-Dec-19;Cliente527030382
TEL-SAM-J5-REPL;16-Dec-19;Cliente5351130998
TEL-MOT-G4-PLAY-ORIG;16-Dec-19;Cliente5432231614
TEL-SAM-J4-REPL(RX);16-Dec-19;Cliente551333223
TEL-IPH-6G-REPL;16-Dec-19;Cliente5594432846
BAT-IPH-6G;16-Dec-19;Cliente5675533462
TEL-MOT-Z-PLAY-ORIG;16-Dec-19;Cliente5756634078
TEL-MOT-Z2-PLAY-ORIG;16-Dec-19;Cliente5837734694
BAT-MOT-G3;16-Dec-19;Cliente591883531
TEL-IPH-7-PLUS-REPL;17-Dec-19;Cliente5999935926
TEL-IPH-6S-PLUS-REPL;17-Dec-19;Cliente608136542
TEL-SAM-J8-ORIG;17-Dec-19;Cliente6162137158
TEL-ASU-ZB601KL-ORIG;17-Dec-19;Cliente6243237774
TEL-IPH-6-PLUS-REPL;17-Dec-19;Cliente632433839
TEL-SAM-J8-REPL;17-Dec-19;Cliente6405439006
TEL-SAM-J4-PLUS-REPL;17-Dec-19;Cliente6486539622
TEL-SAM-J4-ORIG;17-Dec-19;Cliente6567640238
TEL-MOT-ONE-VISION-ORIG;17-Dec-19;Cliente6648740854
TEL-ASU-ZB634KL-ORIG;17-Dec-19;Cliente672984147
TEL-SAM-J7-PRO-REPL;17-Dec-19;Cliente6810942086
TEL-SAM-J5-PRIME-REPL;17-Dec-19;Cliente689242702
TEL-SAM-J6-REPL;17-Dec-19;Cliente6973143318
TEL-SAM-A720-REPL;17-Dec-19;Cliente7054243934
TEL-SAM-A720-ORIG;17-Dec-19;Cliente713534455
TEL-SAM-A8-PLUS-ORIG;17-Dec-19;Cliente7216445166
TEL-SAM-A6-PLUS-ORIG;17-Dec-19;Cliente7297545782
TEL-LG-K9-ORIG;17-Dec-19;Cliente7378646398
TEL-MOT-G5-ORIG;17-Dec-19;Cliente7459747014
TEL-MOT-G2-ORIG;17-Dec-19;Cliente754084763
TEL-XIA-MI-5-PLUS-ORIG;17-Dec-19;Cliente7621948246
TEL-SAM-J5-REPL;17-Dec-19;Cliente770348862
TEL-ASU-ZE553KL-ORIG;17-Dec-19;Cliente7784149478
TEL-IPH-7G-REPL;17-Dec-19;Cliente7865250094
TEL-IPH-X-REPL;17-Dec-19;Cliente794635071
BAT-SAM-J5-PRIME;17-Dec-19;Cliente8027451326
TEL-SAM-A720-ORIG;17-Dec-19;Cliente8108551942
TEL-XIA-MI-8-ORIG;17-Dec-19;Cliente8189652558
-;17-Dec-19;Cliente8270753174
BAT-IPH-6S;17-Dec-19;Cliente835185379
SLO-MOT-G2;17-Dec-19;Cliente8432954406
TEL-MOT-G6-ORIG;17-Dec-19;Cliente851455022
TEL-IPH-6G-REPL;17-Dec-19;Cliente8595155638
TEL-MOT-G2-ORIG;17-Dec-19;Cliente8676256254
TEL-SAM-J5-REPL;17-Dec-19;Cliente875735687
TEL-MOT-G6-PLAY-ORIG;17-Dec-19;Cliente8838457486
TEL-LG-K10-POWER-ORIG;17-Dec-19;Cliente8919558102
TEL-SAM-A720-ORIG;17-Dec-19;Cliente9000658718
TAM-SAM-S8;17-Dec-19;Cliente9081759334
TEL-MOT-G7-POWER-ORIG;17-Dec-19;Cliente916285995
TEL-SAM-J5-PRO-REPL;17-Dec-19;Cliente9243960566
TEL-IPH-7G-REPL;17-Dec-19;Cliente932561182
TEL-SAM-J5-PRO-REPL;17-Dec-19;Cliente9406161798
TEL-SAM-J5-PRO-ORIG;17-Dec-19;Cliente9487262414
TOU-SAM-G532;17-Dec-19;Cliente956836303
LCD-SAM-G360;17-Dec-19;Cliente9649463646
TOU-SAM-G530;17-Dec-19;Cliente9730564262
CON-MOT-E4;17-Dec-19;Cliente9811664878
TEL-ASU-ZC520KL-ORIG;17-Dec-19;Cliente9892765494
TEL-ASU-ZC600KL-ORIG;17-Dec-19;Cliente997386611
TEL-MOT-G3-ORIG;17-Dec-19;Cliente10054966726
TEL-SAM-J7-PRO-ORIG;17-Dec-19;Cliente1013667342
TEL-LG-K10-TV-ORIG;17-Dec-19;Cliente10217167958
BAT-MOT-G4-PLUS;17-Dec-19;Cliente10298268574
TEL-LG-K10-TV-ORIG;17-Dec-19;Cliente1037936919
TEL-SAM-J5-PRO-REPL;17-Dec-19;Cliente10460469806
TEL-SAM-J7-PRO-ORIG;17-Dec-19;Cliente10541570422
TEL-SAM-J710-REPL;17-Dec-19;Cliente10622671038
TOU-SAM-G355;17-Dec-19;Cliente10703771654
TEL-SAM-J7-PRIME-REPL;17-Dec-19;Cliente1078487227
TEL-SAM-J5-PRO-REPL;17-Dec-19;Cliente10865972886
TEL-MOT-G3-ORIG;17-Dec-19;Cliente1094773502
TEL-SAM-J4-PLUS-REPL;17-Dec-19;Cliente11028174118
TEL-SAM-J7-PRIME-REPL;17-Dec-19;Cliente11109274734
TEL-IPH-7G-REPL;17-Dec-19;Cliente1119037535
TEL-SAM-J710-REPL;17-Dec-19;Cliente11271475966
BAT-LG-K10-2017;17-Dec-19;Cliente11352576582
TOU-SAM-G532;17-Dec-19;Cliente11433677198
LCD-SAM-G532;17-Dec-19;Cliente11514777814
TEL-SAM-J8-REPL;17-Dec-19;Cliente1159587843
TEL-MOT-G6-PLAY-ORIG;17-Dec-19;Cliente11676979046
TEL-MOT-G6-PLAY-ORIG;17-Dec-19;Cliente1175879662
TEL-XIA-A1-ORIG;17-Dec-19;Cliente11839180278
TEL-SAM-J4-PLUS-REPL;17-Dec-19;Cliente11920280894
TEL-SAM-J8-REPL;17-Dec-19;Cliente1200138151
TEL-SAM-J5-REPL;17-Dec-19;Cliente12082482126
TEL-MOT-Z2-PLAY-ORIG;17-Dec-19;Cliente12163582742
BAT-IPH-5S;17-Dec-19;Cliente12244683358
TEL-IPH-5SE-REPL;17-Dec-19;Cliente12325783974
BAT-IPH-5SE;17-Dec-19;Cliente1240688459
TEL-SAM-J7-PRO-ORIG;17-Dec-19;Cliente12487985206
TEL-MOT-G7-PLAY-ORIG;17-Dec-19;Cliente1256985822
TEL-SAM-J5-REPL;17-Dec-19;Cliente12650186438
BAT-IPH-6G;17-Dec-19;Cliente12731287054
TEL-MOT-G6-PLAY-ORIG;17-Dec-19;Cliente1281238767
TEL-SAM-J4-REPL(RX);17-Dec-19;Cliente12893488286
TEL-SAM-J7-PRIME-REPL;17-Dec-19;Cliente12974588902
TEL-SAM-J701-REPL;17-Dec-19;Cliente13055689518
TEL-SAM-J5-PRO-REPL;17-Dec-19;Cliente13136790134
TEL-SAM-J120-REPL;17-Dec-19;Cliente1321789075
TOU-SAM-G355;17-Dec-19;Cliente13298991366
TEL-SAM-J5-REPL;17-Dec-19;Cliente1338091982
TAM-SAM-J5;17-Dec-19;Cliente13461192598
CON-MOT-E4;17-Dec-19;Cliente13542293214
TEL-MOT-E2-ORIG;17-Dec-19;Cliente1362339383
TEL-IPH-6G-REPL;17-Dec-19;Cliente13704494446
TEL-ASU-ZE620KL-ORIG;17-Dec-19;Cliente13785595062
TEL-MOT-G6-PLAY-ORIG;17-Dec-19;Cliente13866695678
TEL-MOT-G6-PLAY-ORIG;17-Dec-19;Cliente13947796294
TEL-SAM-J7-PRO-ORIG;17-Dec-19;Cliente1402889691
TEL-SAM-J3-REPL;17-Dec-19;Cliente14109997526
TEL-SAM-J701-REPL;17-Dec-19;Cliente1419198142
BAT-MOT-G3;17-Dec-19;Cliente14272198758
TEL-MOT-Z-PLAY-ORIG;17-Dec-19;Cliente14353299374
TOU-SAM-G531;17-Dec-19;Cliente1443439999
TEL-SAM-J7-PRO-ORIG;17-Dec-19;Cliente145154100606
TEL-LG-K10-TV-ORIG;17-Dec-19;Cliente145965101222
TEL-SAM-J4-REPL;17-Dec-19;Cliente146776101838
TEL-MOT-G5-PLUS-ORIG;17-Dec-19;Cliente147587102454
TEL-SAM-J7-PRIME-REPL;17-Dec-19;Cliente14839810307
TEL-SAM-J701-REPL;17-Dec-19;Cliente149209103686
TEL-MOT-E1-ORIG;17-Dec-19;Cliente15002104302
TEL-SAM-A10-REPL;17-Dec-19;Cliente150831104918
TEL-SAM-A5-REPL;17-Dec-19;Cliente151642105534
TEL-SAM-A10-REPL;17-Dec-19;Cliente15245310615
TEL-LG-K10-TV-ORIG;17-Dec-19;Cliente153264106766
TEL-MOT-G7-POWER-ORIG;17-Dec-19;Cliente154075107382
TEL-SAM-J701-REPL;17-Dec-19;Cliente154886107998
TEL-LG-K10-2017-ORIG;17-Dec-19;Cliente155697108614
TEL-SAM-J7-PRO-ORIG;17-Dec-19;Cliente15650810923
TEL-MOT-Z-PLAY-ORIG;18-Dec-19;Cliente157319109846
TEL-SAM-J7-PRO-ORIG;18-Dec-19;Cliente15813110462
TEL-MOT-G7-PLAY-ORIG;18-Dec-19;Cliente158941111078
TEL-MOT-G6-PLAY-ORIG;18-Dec-19;Cliente159752111694
TEL-SAM-J710-REPL;18-Dec-19;Cliente16056311231
TEL-SAM-J5-PRO-REPL;18-Dec-19;Cliente161374112926
TEL-MOT-G3-ORIG;18-Dec-19;Cliente162185113542
TEL-LG-K10-TV-ORIG;18-Dec-19;Cliente162996114158
TEL-SAM-J701-ORIG;18-Dec-19;Cliente163807114774
TEL-SAM-J701-REPL;18-Dec-19;Cliente16461811539
TEL-SAM-J7-PRIME-REPL;18-Dec-19;Cliente165429116006
TEL-MOT-G5-PLUS-ORIG;18-Dec-19;Cliente16624116622
BAT-IPH-6G;18-Dec-19;Cliente167051117238
BAT-IPH-X-PLAY;18-Dec-19;Cliente167862117854
TAM-SAM-S8;18-Dec-19;Cliente16867311847
TEL-SAM-J7-PRIME-REPL;18-Dec-19;Cliente169484119086
-;18-Dec-19;Cliente170295119702
TEL-SAM-J5-PRO-ORIG;18-Dec-19;Cliente171106120318
TEL-SAM-J5-PRO-ORIG;18-Dec-19;Cliente171917120934
TEL-IPH-7G-REPL;18-Dec-19;Cliente17272812155
TEL-IPH-7G-REPL;18-Dec-19;Cliente173539122166
TEL-SAM-J5-PRO-ORIG;18-Dec-19;Cliente17435122782
TEL-SAM-J5-REPL;18-Dec-19;Cliente175161123398
TEL-IPH-5S-REPL;18-Dec-19;Cliente175972124014
BAT-SAM-J5;18-Dec-19;Cliente17678312463
TEL-MOT-G5-S-ORIG;18-Dec-19;Cliente177594125246
TEL-ASU-ZC554KL-ORIG;18-Dec-19;Cliente178405125862
TEL-SAM-J7-PRIME-REPL;18-Dec-19;Cliente179216126478
TEL-XIA-A2-LITE-ORIG;18-Dec-19;Cliente180027127094
TEL-LG-K8-ORIG;18-Dec-19;Cliente18083812771
TEL-SAM-J4-PLUS-REPL;18-Dec-19;Cliente181649128326
TEL-LG-K4-2017-ORIG;18-Dec-19;Cliente18246128942
TEL-SAM-A10-REPL;18-Dec-19;Cliente183271129558
TEL-SAM-J710-REPL;18-Dec-19;Cliente184082130174
TEL-SAM-J5-PRO-ORIG;18-Dec-19;Cliente18489313079
TEL-SAM-J710-REPL;18-Dec-19;Cliente185704131406
TEL-SAM-J8-ORIG;18-Dec-19;Cliente186515132022
TOU-SAM-J105;18-Dec-19;Cliente187326132638
TEL-ASU-ZE520KL-ORIG;18-Dec-19;Cliente188137133254
TEL-SAM-J8-ORIG;18-Dec-19;Cliente18894813387
TEL-MOT-G6-PLAY-ORIG;18-Dec-19;Cliente189759134486
TOU-SAM-G530;18-Dec-19;Cliente19057135102
TEL-SAM-J5-PRO-ORIG;18-Dec-19;Cliente191381135718
TOU-SAM-G530;18-Dec-19;Cliente192192136334
LCD-SAM-G530;18-Dec-19;Cliente19300313695
TEL-SAM-A20-REPL;18-Dec-19;Cliente193814137566
TEL-IPH-XS-MAX-REPL;18-Dec-19;Cliente194625138182
TEL-SAM-J5-PRIME-REPL;18-Dec-19;Cliente195436138798
TEL-XIA-A2-ORIG;18-Dec-19;Cliente196247139414
TEL-MOT-X2-ORIG;18-Dec-19;Cliente19705814003
TEL-SAM-J701-REPL;18-Dec-19;Cliente197869140646
TOU-SAM-J105;18-Dec-19;Cliente19868141262
LCD-SAM-J105;18-Dec-19;Cliente199491141878
TEL-SAM-J5-PRO-ORIG;18-Dec-19;Cliente200302142494
TEL-MOT-G6-PLAY-ORIG;18-Dec-19;Cliente20111314311
TEL-SAM-J5-PRIME-REPL;18-Dec-19;Cliente201924143726
TEL-MOT-G6-PLAY-ORIG;18-Dec-19;Cliente202735144342
TEL-SAM-J3-REPL;18-Dec-19;Cliente203546144958
TEL-MOT-G6-PLAY-ORIG;18-Dec-19;Cliente185954
TEL-MOT-E1-ORIG;18-Dec-19;Cliente526235
TEL-MOT-C-PLUS-ORIG;18-Dec-19;Cliente358874
TEL-MOT-G7-PLAY-ORIG;18-Dec-19;Cliente195925
TEL-MOT-G4-PLUS-ORIG;18-Dec-19;Cliente756301
TEL-LEN-K6-ORIG;18-Dec-19;Cliente6473473
TEL-MOT-E5-PLUS-ORIG;18-Dec-19;Cliente72844114
TEL-MOT-G5-S-PLUS-ORIG;18-Dec-19;Cliente80953498
TEL-SAM-J6-ORIG;18-Dec-19;Cliente89062882
TEL-SAM-J710-REPL;18-Dec-19;Cliente97172266
TEL-LG-K10-TV-ORIG;18-Dec-19;Cliente10528165
TEL-MOT-G5-ORIG;18-Dec-19;Cliente185954
TEL-MOT-E4-PLUS-ORIG;18-Dec-19;Cliente526235
TEL-IPH-6S-REPL;18-Dec-19;Cliente358874
TEL-IPH-7G-REPL;18-Dec-19;Cliente195925
TEL-LG-K11-PLUS-ORIG;18-Dec-19;Cliente756301
TEL-MOT-G5-S-PLUS-ORIG;18-Dec-19;Cliente6473473
TEL-IPH-6G-REPL;18-Dec-19;Cliente72844114
TEL-SAM-J5-PRIME-REPL;18-Dec-19;Cliente80953498
TEL-SAM-J2-PRO-REPL;18-Dec-19;Cliente89062882
TEL-SAM-J7-PRIME2-REPL;18-Dec-19;Cliente97172266
TOU-SAM-G532;18-Dec-19;Cliente10528165
TEL-SAM-J710-REPL;18-Dec-19;Cliente113391034
TEL-ASU-ZB634KL-ORIG;18-Dec-19;Cliente121577
TAM-SAM-S9;18-Dec-19;Cliente12961693
TEL-IPH-5S-REPL;18-Dec-19;Cliente137721309
TEL-MOT-G7-PLAY-ORIG;18-Dec-19;Cliente14583143
TEL-MOT-G7-PLAY-ORIG;18-Dec-19;Cliente153942046
TEL-SAM-J5-REPL;18-Dec-19;Cliente162052662
TEL-SAM-A10-REPL;18-Dec-19;Cliente170163278
BOT-IPH-5S;18-Dec-19;Cliente178273894
TEL-MOT-G5-S-ORIG;18-Dec-19;Cliente18638451
TEL-LG-G3-ORIG;18-Dec-19;Cliente194495126
BAT-IPH-6G;18-Dec-19;Cliente20265742
TEL-SAM-J710-REPL;18-Dec-19;Cliente210716358
TEL-SAM-A8-ORIG;18-Dec-19;Cliente218826974
TOU-SAM-G530;18-Dec-19;Cliente22693759
LCD-SAM-G530;18-Dec-19;Cliente235048206
TEL-IPH-7G-REPL;18-Dec-19;Cliente243158822
TEL-SAM-J4-PLUS-REPL;18-Dec-19;Cliente251269438
TEL-IPH-6G-REPL;18-Dec-19;Cliente2593710054
TEL-SAM-J7-PRIME-REPL;18-Dec-19;Cliente267481067
TEL-MOT-Z2-PLAY-ORIG;18-Dec-19;Cliente2755911286
TEL-SAM-J701-REPL;18-Dec-19;Cliente283711902
TEL-MOT-X-PLAY-ORIG;18-Dec-19;Cliente2918112518
TEL-MOT-G4-PLAY-ORIG;18-Dec-19;Cliente2999213134
TEL-IPH-6S-REPL;18-Dec-19;Cliente308031375
TEL-MOT-G5-S-PLUS-ORIG;18-Dec-19;Cliente3161414366
TEL-SAM-J7-PRIME-REPL;18-Dec-19;Cliente3242514982
TEL-SAM-J4-ORIG;18-Dec-19;Cliente3323615598
TEL-SAM-J5-PRO-REPL;18-Dec-19;Cliente3404716214
TEL-SAM-J5-PRO-REPL;18-Dec-19;Cliente348581683
TEL-SAM-A510-REPL;18-Dec-19;Cliente3566917446
TEL-IPH-7G-REPL;19-Dec-19;Cliente364818062
TEL-MOT-G5-S-ORIG;19-Dec-19;Cliente3729118678
TEL-SAM-J6-ORIG;19-Dec-19;Cliente3810219294
TEL-SAM-J8-ORIG;19-Dec-19;Cliente389131991
TEL-SAM-A510-REPL;19-Dec-19;Cliente3972420526
TEL-SAM-A520-REPL;19-Dec-19;Cliente4053521142
TEL-IPH-XS-MAX-REPL;19-Dec-19;Cliente4134621758
TEL-SAM-A5-REPL;19-Dec-19;Cliente4215722374
TEL-SAM-J7-PRIME-REPL;19-Dec-19;Cliente429682299
TEL-SAM-A8-REPL;19-Dec-19;Cliente4377923606
TEL-SAM-A20-REPL;19-Dec-19;Cliente445924222
TEL-MOT-G6-PLAY-ORIG;19-Dec-19;Cliente4540124838
TEL-MOT-G7-PLAY-ORIG;19-Dec-19;Cliente4621225454
CON-MOT-E4;19-Dec-19;Cliente470232607
TEL-MOT-G3-ORIG;19-Dec-19;Cliente4783426686
TEL-SAM-J3-REPL;19-Dec-19;Cliente4864527302
TEL-SAM-J8-REPL;19-Dec-19;Cliente4945627918
TEL-MOT-G7-POWER-ORIG;19-Dec-19;Cliente5026728534
TEL-MOT-G3-ORIG;19-Dec-19;Cliente510782915
TEL-IPH-5G-REPL;19-Dec-19;Cliente5188929766
TEL-SAM-J710-REPL;19-Dec-19;Cliente527030382
TEL-SAM-J7-PRO-ORIG;19-Dec-19;Cliente5351130998
TEL-SAM-J5-PRIME-REPL;19-Dec-19;Cliente5432231614
TEL-IPH-6S-REPL;19-Dec-19;Cliente551333223
TEL-MOT-G7-POWER-ORIG;19-Dec-19;Cliente5594432846
TEL-SAM-J7-PRO-ORIG;19-Dec-19;Cliente5675533462
TEL-IPH-5S-REPL;19-Dec-19;Cliente5756634078
TEL-IPH-XS-MAX-REPL;19-Dec-19;Cliente5837734694
